Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
WH_106099,EID_56099,Rural,Mid,North,Zone 3,0,0,3,5603,Rented,48,0,0,1,217,21.0,,11,0,C,5,27,15099
WH_106100,EID_56100,Rural,Large,North,Zone 6,6,0,2,6452,Rented,53,0,0,1,110,38.0,2018.0,11,0,B+,2,28,13135
WH_106101,EID_56101,Urban,Large,North,Zone 6,1,1,3,4398,Company Owned,46,0,0,1,268,35.0,,27,0,B+,6,28,33116
WH_106102,EID_56102,Rural,Mid,South,Zone 4,1,1,2,3750,Company Owned,55,0,0,1,236,30.0,,7,1,A,1,26,10095
WH_106103,EID_56103,Urban,Large,North,Zone 5,6,4,3,5133,Company Owned,65,0,0,1,115,23.0,2013.0,13,0,B,2,14,16098
WH_106104,EID_56104,Rural,Mid,North,Zone 3,5,1,3,6361,Company Owned,32,0,0,1,78,23.0,2020.0,7,1,A,2,27,9148
WH_106105,EID_56105,Rural,Small,North,Zone 6,8,0,4,4567,Company Owned,42,0,0,0,173,21.0,2021.0,5,1,A,1,13,8130
WH_106106,EID_56106,Urban,Small,North,Zone 1,0,2,7,3618,Company Owned,26,1,0,1,232,29.0,,16,0,B+,6,31,19146
WH_106107,EID_56107,Rural,Large,North,Zone 6,1,0,2,4949,Rented,44,0,0,1,226,31.0,,15,0,C,1,28,21094
WH_106108,EID_56108,Rural,Large,North,Zone 5,2,0,5,3987,Rented,47,0,0,0,221,16.0,,15,0,B+,5,5,18064
WH_106109,EID_56109,Rural,Small,West,Zone 6,1,0,6,4663,Company Owned,43,0,0,0,56,23.0,,24,0,C,4,9,31091
WH_106110,EID_56110,Rural,Mid,North,Zone 4,5,0,3,7400,Rented,43,0,0,1,62,27.0,2002.0,24,0,B+,3,26,29147
WH_106111,EID_56111,Rural,Small,North,Zone 1,8,0,3,5034,Company Owned,61,0,0,1,194,28.0,2011.0,23,1,B,2,21,28108
WH_106112,EID_56112,Rural,Mid,South,Zone 2,7,2,3,4969,Rented,48,0,0,0,136,18.0,2016.0,13,1,A+,6,32,17147
WH_106113,EID_56113,Rural,Mid,West,Zone 4,5,0,3,5223,Company Owned,17,0,0,1,155,25.0,2021.0,7,0,C,3,26,9133
WH_106114,EID_56114,Rural,Mid,West,Zone 3,7,1,3,5668,Company Owned,46,0,0,1,55,44.0,2003.0,29,0,B,4,19,34085
WH_106115,EID_56115,Rural,Large,West,Zone 6,1,3,2,4623,Rented,30,0,0,0,267,20.0,,16,0,B,6,23,18101
WH_106116,EID_56116,Rural,Large,North,Zone 6,2,0,4,3117,Rented,52,0,0,0,215,20.0,,4,0,C,2,6,5114
WH_106117,EID_56117,Rural,Mid,East,Zone 4,8,0,7,3792,Company Owned,35,0,1,1,61,28.0,,23,1,A+,3,26,30064
WH_106118,EID_56118,Rural,Mid,North,Zone 3,8,0,4,4117,Company Owned,55,0,0,1,188,29.0,2019.0,7,0,C,1,19,10072
WH_106119,EID_56119,Rural,Large,North,Zone 6,8,0,2,4927,Company Owned,49,0,0,1,70,49.0,2019.0,9,0,A,1,28,12110
WH_106120,EID_56120,Rural,Mid,South,Zone 2,1,0,3,5541,Rented,25,0,0,0,122,21.0,,0,0,,0,12,3105
WH_106121,EID_56121,Rural,Mid,South,Zone 2,7,5,3,5404,Rented,32,0,0,0,178,29.0,,6,0,B+,3,32,7129
WH_106122,EID_56122,Urban,Small,North,Zone 6,6,0,3,5456,Company Owned,38,0,0,1,209,43.0,2014.0,19,1,B+,2,9,25104
WH_106123,EID_56123,Urban,Large,North,Zone 5,0,1,2,4723,Rented,17,0,0,1,74,33.0,,30,0,A+,3,17,39144
WH_106124,EID_56124,Rural,Small,North,Zone 6,7,0,3,5299,Company Owned,52,0,0,0,191,18.0,2019.0,10,1,A+,2,9,15126
WH_106125,EID_56125,Urban,Mid,West,Zone 4,7,0,3,8276,Company Owned,27,0,0,0,78,27.0,2016.0,11,1,C,3,26,15130
WH_106126,EID_56126,Rural,Mid,North,Zone 4,3,0,3,4733,Company Owned,59,0,0,1,68,25.0,2011.0,17,0,B,2,26,21143
WH_106127,EID_56127,Rural,Small,North,Zone 6,0,0,3,5216,Rented,27,0,0,1,75,29.0,,9,0,B+,5,9,11066
WH_106128,EID_56128,Rural,Large,North,Zone 6,0,2,4,5095,Rented,26,1,0,1,117,29.0,,4,0,B,3,28,5057
WH_106129,EID_56129,Rural,Large,South,Zone 6,0,0,2,6470,Company Owned,36,1,0,1,237,,,0,0,,0,29,6056
WH_106130,EID_56130,Rural,Small,North,Zone 6,2,0,4,5612,Company Owned,30,0,0,0,259,38.0,,16,0,A+,2,8,23137
WH_106131,EID_56131,Rural,Small,North,Zone 6,1,1,4,5674,Rented,56,0,0,0,245,19.0,,5,0,C,2,8,7144
WH_106132,EID_56132,Rural,Mid,South,Zone 3,7,0,3,6012,Rented,18,0,0,1,62,29.0,2019.0,7,1,C,3,19,9143
WH_106133,EID_56133,Rural,Mid,South,Zone 2,8,0,2,3558,Rented,22,0,0,1,201,30.0,2007.0,20,0,C,5,32,25124
WH_106134,EID_56134,Rural,Small,South,Zone 6,2,0,1,3455,Rented,33,1,0,1,68,33.0,,16,0,A,2,2,20063
WH_106135,EID_56135,Rural,Mid,South,Zone 4,4,0,2,5730,Rented,42,0,0,1,139,29.0,2021.0,0,0,,0,26,7086
WH_106136,EID_56136,Urban,Small,North,Zone 1,8,0,3,5149,Rented,15,1,0,1,115,34.0,2009.0,23,1,A,2,21,32124
WH_106137,EID_56137,Rural,Small,South,Zone 6,8,2,4,4677,Rented,19,0,0,1,141,34.0,,21,0,B+,2,2,24133
WH_106138,EID_56138,Urban,Small,North,Zone 6,8,0,2,3255,Rented,43,0,0,1,143,,2014.0,17,0,B,1,8,21080
WH_106139,EID_56139,Rural,Large,West,Zone 5,5,0,4,4474,Rented,31,0,0,0,106,20.0,2009.0,20,0,A,6,14,27099
WH_106140,EID_56140,Urban,Small,North,Zone 6,7,0,4,7790,Rented,57,0,0,0,227,16.0,2015.0,9,1,A+,4,9,12146
WH_106141,EID_56141,Rural,Small,South,Zone 1,2,4,2,5194,Company Owned,66,0,0,0,141,30.0,,4,0,B,1,21,5116
WH_106142,EID_56142,Rural,Large,West,Zone 5,3,0,3,5570,Company Owned,67,0,0,1,237,27.0,2011.0,22,0,C,3,14,30084
WH_106143,EID_56143,Rural,Large,North,Zone 6,2,0,4,4713,Company Owned,31,0,0,1,56,31.0,,22,0,B,3,23,27098
WH_106144,EID_56144,Rural,Mid,North,Zone 2,5,0,2,5792,Company Owned,49,0,0,0,162,22.0,2016.0,6,1,B,2,1,7124
WH_106145,EID_56145,Rural,Mid,North,Zone 3,8,1,5,5530,Company Owned,15,0,0,1,127,21.0,,12,0,C,2,19,15141
WH_106146,EID_56146,Rural,Large,North,Zone 6,2,0,4,4268,Company Owned,50,0,0,1,191,27.0,,30,0,A+,2,6,39097
WH_106147,EID_56147,Rural,Small,South,Zone 6,8,0,3,4982,Rented,48,0,0,1,195,33.0,1998.0,25,1,C,2,9,32086
WH_106148,EID_56148,Rural,Small,South,Zone 1,2,4,2,4609,Company Owned,32,1,0,0,200,29.0,,26,0,B,6,21,30090
WH_106149,EID_56149,Urban,Large,South,Zone 6,4,1,2,4490,Rented,23,0,0,0,162,22.0,2015.0,13,1,A+,3,23,18129
WH_106150,EID_56150,Rural,Large,West,Zone 5,0,0,2,6258,Company Owned,47,1,0,1,110,,,8,0,B+,4,14,10134
WH_106151,EID_56151,Rural,Small,North,Zone 1,5,1,3,4659,Company Owned,53,0,0,1,68,50.0,2014.0,12,0,A,2,30,16099
WH_106152,EID_56152,Rural,Large,South,Zone 5,1,1,2,5326,Company Owned,39,0,0,1,219,30.0,,9,0,B+,1,25,11125
WH_106153,EID_56153,Rural,Large,West,Zone 6,6,0,2,5072,Rented,49,1,0,1,209,28.0,2007.0,15,1,A+,2,23,21075
WH_106154,EID_56154,Rural,Large,West,Zone 6,8,0,4,4556,Company Owned,31,0,0,0,185,29.0,2013.0,11,0,A,2,23,14114
WH_106155,EID_56155,Rural,Mid,North,Zone 4,5,0,3,5402,Rented,35,0,1,1,261,33.0,2021.0,8,0,B+,2,26,10085
WH_106156,EID_56156,Rural,Mid,North,Zone 4,2,0,2,5490,Rented,46,0,0,0,79,25.0,,11,0,B+,4,26,13090
WH_106157,EID_56157,Rural,Large,North,Zone 5,1,0,2,5919,Company Owned,64,0,0,0,168,28.0,,39,1,A+,4,24,54061
WH_106158,EID_56158,Urban,Large,West,Zone 5,1,1,4,4472,Company Owned,30,1,1,1,251,36.0,,12,0,B+,6,10,14103
WH_106159,EID_56159,Rural,Small,South,Zone 1,5,0,3,8231,Rented,56,0,0,1,238,32.0,1997.0,32,0,B,3,21,39056
WH_106160,EID_56160,Rural,Mid,West,Zone 2,8,0,4,6983,Rented,15,0,1,1,220,27.0,2015.0,20,1,A+,6,12,30086
WH_106161,EID_56161,Urban,Small,West,Zone 6,0,5,4,5845,Company Owned,61,0,0,1,244,23.0,,6,0,A+,4,2,8149
WH_106162,EID_56162,Rural,Large,West,Zone 6,7,1,2,4877,Company Owned,58,1,0,1,209,33.0,,5,0,A,1,23,6064
WH_106163,EID_56163,Rural,Large,West,Zone 6,2,0,4,4259,Rented,63,0,0,0,123,20.0,,31,0,A+,6,23,41085
WH_106164,EID_56164,Rural,Small,West,Zone 1,5,0,4,4915,Rented,29,0,0,1,155,22.0,,12,0,C,6,30,15135
WH_106165,EID_56165,Rural,Large,South,Zone 5,3,0,2,4749,Company Owned,30,0,1,1,265,33.0,2002.0,22,1,A+,5,10,31144
WH_106166,EID_56166,Rural,Large,North,Zone 5,6,0,4,4377,Rented,24,0,0,1,104,40.0,2010.0,18,0,A,4,14,23108
WH_106167,EID_56167,Rural,Mid,North,Zone 4,1,0,2,5699,Rented,57,0,0,0,201,24.0,,10,0,A+,6,26,14068
WH_106168,EID_56168,Urban,Mid,West,Zone 4,5,0,3,4706,Company Owned,34,0,1,1,269,28.0,2007.0,21,1,A+,5,11,30103
WH_106169,EID_56169,Rural,Mid,North,Zone 3,4,0,3,4930,Rented,56,0,0,0,69,16.0,,20,0,A,2,27,26131
WH_106170,EID_56170,Rural,Small,West,Zone 1,7,4,4,4552,Rented,21,0,0,1,75,45.0,,5,0,A,2,21,6060
WH_106171,EID_56171,Rural,Mid,West,Zone 4,7,0,4,4556,Company Owned,18,0,0,0,60,18.0,1997.0,26,0,B,6,11,32088
WH_106172,EID_56172,Rural,Mid,North,Zone 4,6,0,4,4805,Rented,68,0,0,0,235,32.0,2005.0,24,0,A,6,26,31131
WH_106173,EID_56173,Rural,Mid,South,Zone 2,5,0,2,3680,Rented,17,0,0,1,270,26.0,2020.0,8,0,B+,3,1,9066
WH_106174,EID_56174,Rural,Small,West,Zone 1,0,2,4,4046,Company Owned,25,0,0,0,59,38.0,,26,0,A,2,21,32137
WH_106175,EID_56175,Rural,Mid,North,Zone 3,2,3,1,5487,Company Owned,30,0,0,1,234,23.0,,15,0,A+,4,27,19100
WH_106176,EID_56176,Rural,Small,South,Zone 6,1,3,3,4329,Rented,59,0,0,1,216,45.0,,11,0,C,5,2,14134
WH_106177,EID_56177,Rural,Large,North,Zone 5,4,0,2,5655,Company Owned,62,0,0,1,96,37.0,2010.0,16,1,A,3,14,22146
WH_106178,EID_56178,Rural,Small,South,Zone 6,6,1,2,5558,Rented,16,0,0,0,73,16.0,2023.0,0,0,,0,9,6112
WH_106179,EID_56179,Rural,Mid,South,Zone 3,6,1,2,4877,Company Owned,59,0,0,1,271,26.0,,5,0,B,5,19,5126
WH_106180,EID_56180,Rural,Large,North,Zone 5,5,0,3,7497,Company Owned,24,1,0,1,97,,2013.0,12,0,B+,2,25,14128
WH_106181,EID_56181,Rural,Mid,West,Zone 4,5,0,5,5384,Company Owned,57,0,0,0,127,40.0,2014.0,12,1,A+,2,26,17061
WH_106182,EID_56182,Urban,Large,North,Zone 6,2,0,2,4808,Rented,68,0,1,1,116,26.0,,17,0,A+,5,23,23081
WH_106183,EID_56183,Rural,Large,West,Zone 5,0,1,6,3929,Rented,61,0,0,0,94,20.0,,17,0,A,3,14,22086
WH_106184,EID_56184,Rural,Large,North,Zone 6,5,0,4,3685,Rented,53,0,0,1,156,22.0,1996.0,39,0,B,6,6,48132
WH_106185,EID_56185,Rural,Large,West,Zone 6,4,1,3,4458,Rented,67,0,0,1,89,,,9,0,B,4,23,10110
WH_106186,EID_56186,Rural,Small,North,Zone 6,4,0,3,4194,Rented,20,0,0,0,121,13.0,2014.0,17,1,A+,2,9,26125
WH_106187,EID_56187,Rural,Large,West,Zone 5,6,0,2,8309,Company Owned,15,0,0,1,242,26.0,2013.0,12,0,B+,6,10,15122
WH_106188,EID_56188,Rural,Mid,West,Zone 4,0,2,3,5905,Company Owned,54,1,1,1,217,28.0,,16,0,C,6,26,20091
WH_106189,EID_56189,Rural,Mid,North,Zone 4,3,0,5,4755,Rented,19,0,0,1,79,23.0,2006.0,33,0,B+,2,26,39058
WH_106190,EID_56190,Rural,Mid,South,Zone 4,5,0,3,3692,Rented,38,0,0,0,195,19.0,2005.0,27,0,B+,6,26,34141
WH_106191,EID_56191,Urban,Mid,West,Zone 4,6,4,3,6568,Rented,69,0,0,1,232,40.0,2010.0,18,0,B+,4,11,20057
WH_106192,EID_56192,Rural,Large,North,Zone 6,4,0,4,5397,Rented,40,0,0,1,245,30.0,2006.0,24,1,A+,4,23,31070
WH_106193,EID_56193,Rural,Mid,West,Zone 4,8,0,3,4641,Company Owned,37,1,0,1,55,16.0,2017.0,13,0,A,4,26,18078
WH_106194,EID_56194,Rural,Large,West,Zone 6,7,0,2,5011,Company Owned,21,0,0,1,107,30.0,2019.0,8,0,C,4,23,11075
WH_106195,EID_56195,Rural,Large,North,Zone 6,1,1,3,6427,Rented,39,0,0,0,153,17.0,,18,0,B,3,6,21067
WH_106196,EID_56196,Rural,Large,North,Zone 6,7,2,3,6659,Company Owned,26,0,0,0,143,21.0,2003.0,28,0,A,2,23,37132
WH_106197,EID_56197,Rural,Mid,West,Zone 4,7,3,4,4336,Rented,69,1,0,1,146,34.0,2004.0,23,0,B+,4,11,26116
WH_106198,EID_56198,Rural,Large,North,Zone 5,5,1,3,4517,Company Owned,61,0,0,1,250,38.0,,15,1,C,5,14,20144
WH_106199,EID_56199,Rural,Large,West,Zone 5,8,2,2,4308,Rented,29,0,0,1,205,42.0,,26,0,B+,6,10,30122
WH_106200,EID_56200,Rural,Small,South,Zone 6,6,1,4,4810,Company Owned,66,0,0,1,91,31.0,2020.0,5,0,A,1,2,7103
WH_106201,EID_56201,Rural,Large,South,Zone 5,1,0,2,4730,Rented,38,0,0,0,80,18.0,,24,0,A,3,10,32089
WH_106202,EID_56202,Rural,Large,West,Zone 6,1,0,3,4140,Company Owned,26,1,0,1,260,34.0,,5,1,B+,5,23,7105
WH_106203,EID_56203,Rural,Large,West,Zone 6,5,1,4,6804,Company Owned,38,0,0,1,142,26.0,1999.0,25,0,B,5,23,30093
WH_106204,EID_56204,Rural,Large,North,Zone 5,4,1,4,6506,Rented,35,0,0,1,268,,2018.0,12,0,A,4,24,17119
WH_106205,EID_56205,Urban,Large,North,Zone 6,3,2,2,3691,Rented,32,0,0,0,93,20.0,2007.0,25,0,B+,4,28,29131
WH_106206,EID_56206,Rural,Mid,South,Zone 3,3,0,3,4379,Rented,41,0,0,0,75,19.0,2017.0,9,1,A+,5,19,13138
WH_106207,EID_56207,Rural,Mid,West,Zone 4,8,0,3,5356,Rented,48,0,0,0,245,29.0,2004.0,30,1,A+,3,11,43113
WH_106208,EID_56208,Rural,Mid,West,Zone 4,0,0,3,4189,Company Owned,50,0,0,0,55,32.0,,34,0,C,3,26,47115
WH_106209,EID_56209,Rural,Mid,North,Zone 4,5,0,4,3675,Company Owned,28,0,0,0,191,34.0,2018.0,5,1,A+,6,26,7133
WH_106210,EID_56210,Rural,Large,West,Zone 5,5,0,2,5061,Rented,47,1,0,1,244,,2017.0,9,0,B,4,24,11055
WH_106211,EID_56211,Rural,Small,North,Zone 6,7,1,3,3616,Rented,21,0,0,0,181,27.0,2002.0,27,0,A,5,8,35104
WH_106212,EID_56212,Rural,Mid,North,Zone 2,7,1,4,5000,Rented,39,0,0,0,196,15.0,1996.0,38,1,A+,3,12,51150
WH_106213,EID_56213,Rural,Large,West,Zone 6,5,0,3,4860,Rented,43,0,0,0,60,31.0,2012.0,17,0,C,6,23,23151
WH_106214,EID_56214,Urban,Small,West,Zone 6,1,0,4,4824,Company Owned,56,0,0,1,246,29.0,,28,0,B+,3,9,35100
WH_106215,EID_56215,Rural,Small,West,Zone 6,8,0,4,5850,Rented,59,0,0,0,190,16.0,2020.0,7,0,B+,3,15,8107
WH_106216,EID_56216,Rural,Large,South,Zone 5,8,4,3,5339,Company Owned,49,0,0,1,256,36.0,2002.0,17,0,C,4,25,22103
WH_106217,EID_56217,Rural,Mid,North,Zone 2,8,0,1,5742,Company Owned,16,0,0,0,174,32.0,2014.0,11,0,B+,4,18,14146
WH_106218,EID_56218,Rural,Small,West,Zone 6,8,0,4,5507,Company Owned,39,0,0,0,112,39.0,2012.0,18,0,C,3,9,24075
WH_106219,EID_56219,Rural,Large,West,Zone 5,8,2,2,5230,Rented,62,0,0,0,227,,,6,1,C,3,25,8087
WH_106220,EID_56220,Rural,Mid,South,Zone 2,0,0,2,3441,Rented,48,0,0,1,111,37.0,,25,0,A+,4,32,31058
WH_106221,EID_56221,Rural,Mid,West,Zone 2,0,0,3,4218,Rented,68,0,0,1,95,32.0,,20,0,B+,3,18,25121
WH_106222,EID_56222,Rural,Mid,West,Zone 4,0,3,4,5451,Company Owned,30,1,0,1,259,40.0,,6,0,B+,3,26,7069
WH_106223,EID_56223,Rural,Large,North,Zone 5,7,0,4,7708,Rented,18,0,0,0,89,28.0,2009.0,19,1,A+,4,24,24139
WH_106224,EID_56224,Rural,Mid,East,Zone 3,6,0,5,3545,Rented,61,0,0,1,104,44.0,2010.0,22,0,A,2,27,30151
WH_106225,EID_56225,Rural,Large,North,Zone 5,1,0,3,5255,Rented,49,0,0,0,91,29.0,,18,1,A+,2,14,24055
WH_106226,EID_56226,Urban,Mid,South,Zone 3,6,0,3,4640,Company Owned,49,0,0,1,196,36.0,2012.0,20,0,C,5,19,25107
WH_106227,EID_56227,Rural,Mid,South,Zone 3,6,0,2,4654,Rented,16,0,0,1,197,25.0,2005.0,23,0,B,2,19,27123
WH_106228,EID_56228,Rural,Mid,South,Zone 2,4,0,2,4775,Rented,38,0,0,1,117,28.0,2002.0,22,1,C,4,32,30079
WH_106229,EID_56229,Rural,Large,North,Zone 5,0,0,2,5774,Company Owned,55,0,0,1,138,23.0,,25,0,B+,5,17,29137
WH_106230,EID_56230,Rural,Large,North,Zone 6,0,0,4,3418,Rented,54,0,0,0,181,17.0,,21,0,A+,1,28,30144
WH_106231,EID_56231,Rural,Mid,West,Zone 2,6,2,2,5536,Rented,51,0,0,0,78,21.0,,0,0,,0,18,3149
WH_106232,EID_56232,Rural,Large,West,Zone 6,6,1,6,4891,Company Owned,35,0,0,1,217,28.0,2010.0,16,1,A,2,23,22150
WH_106233,EID_56233,Rural,Mid,West,Zone 4,0,0,3,6435,Rented,38,0,0,0,231,21.0,,28,0,B+,5,26,35124
WH_106234,EID_56234,Rural,Large,South,Zone 5,2,0,3,4572,Company Owned,60,0,1,1,57,28.0,,18,0,A,2,14,23132
WH_106235,EID_56235,Rural,Mid,South,Zone 2,7,3,2,5556,Rented,40,0,0,0,252,36.0,2005.0,25,0,B+,3,32,29130
WH_106236,EID_56236,Rural,Mid,South,Zone 3,7,3,3,4115,Company Owned,40,0,1,1,259,27.0,,24,0,C,2,19,31056
WH_106237,EID_56237,Rural,Large,West,Zone 5,8,0,4,4167,Rented,25,0,1,1,118,25.0,2014.0,13,0,A,5,24,16074
WH_106238,EID_56238,Urban,Mid,South,Zone 2,0,1,2,4754,Rented,59,0,0,0,79,18.0,,33,0,C,6,32,43057
WH_106239,EID_56239,Rural,Large,North,Zone 6,0,0,1,4849,Company Owned,15,0,0,1,163,38.0,,38,0,B,5,28,48097
WH_106240,EID_56240,Rural,Large,North,Zone 6,5,3,4,3609,Company Owned,46,0,0,1,178,30.0,,15,1,A+,3,28,19058
WH_106241,EID_56241,Rural,Mid,South,Zone 2,2,0,2,4493,Rented,58,0,0,0,222,24.0,,12,0,C,3,1,15144
WH_106242,EID_56242,Rural,Mid,West,Zone 2,3,0,3,5331,Rented,58,1,0,1,200,,2011.0,23,0,B+,3,1,28128
WH_106243,EID_56243,Rural,Mid,South,Zone 2,2,3,4,3784,Rented,63,0,0,1,95,26.0,,18,0,B,3,32,21093
WH_106244,EID_56244,Rural,Large,North,Zone 6,7,1,4,6802,Company Owned,27,0,0,1,110,25.0,,14,1,A+,4,28,18114
WH_106245,EID_56245,Rural,Small,North,Zone 6,5,0,2,5857,Rented,52,0,0,0,264,26.0,2020.0,6,1,C,3,13,8145
WH_106246,EID_56246,Rural,Large,North,Zone 5,7,4,2,6756,Rented,31,0,0,1,145,26.0,2019.0,5,1,C,1,5,7113
WH_106247,EID_56247,Rural,Large,South,Zone 5,1,0,2,4877,Rented,58,0,0,1,201,28.0,,7,0,B,1,25,8081
WH_106248,EID_56248,Rural,Mid,South,Zone 4,7,4,2,6595,Rented,52,0,0,1,109,26.0,,22,0,B+,6,26,26148
WH_106249,EID_56249,Urban,Mid,South,Zone 2,7,0,2,4986,Rented,44,1,0,1,75,40.0,1999.0,24,0,A,4,32,31148
WH_106250,EID_56250,Rural,Small,South,Zone 6,4,0,3,3574,Rented,68,1,0,1,155,53.0,,20,0,B,6,2,23104
WH_106251,EID_56251,Rural,Small,West,Zone 1,5,1,4,5195,Rented,16,0,1,1,253,23.0,,5,1,B+,3,21,6120
WH_106252,EID_56252,Urban,Mid,North,Zone 3,6,0,4,6055,Rented,54,0,0,1,125,24.0,2018.0,9,1,A+,4,27,13131
WH_106253,EID_56253,Rural,Large,North,Zone 6,5,0,3,3737,Rented,69,0,0,0,68,18.0,2001.0,32,0,C,5,29,44083
WH_106254,EID_56254,Rural,Mid,South,Zone 2,8,5,2,4644,Company Owned,61,0,0,0,147,20.0,,17,0,C,3,32,22140
WH_106255,EID_56255,Urban,Large,South,Zone 5,3,0,2,6090,Company Owned,62,0,0,1,176,27.0,2002.0,24,0,A,5,25,30095
WH_106256,EID_56256,Rural,Large,North,Zone 6,2,1,2,4572,Company Owned,15,1,0,0,204,29.0,,13,0,A+,6,29,16068
WH_106257,EID_56257,Rural,Mid,West,Zone 4,4,0,3,5912,Company Owned,25,0,0,0,257,37.0,2009.0,14,0,C,4,11,18103
WH_106258,EID_56258,Rural,Mid,West,Zone 4,2,3,6,5318,Company Owned,21,0,0,0,247,24.0,,14,1,A+,4,26,19078
WH_106259,EID_56259,Rural,Large,North,Zone 5,8,1,2,5115,Rented,35,0,0,0,200,18.0,2011.0,18,0,B+,3,24,22067
WH_106260,EID_56260,Rural,Mid,West,Zone 4,3,1,5,4269,Rented,50,0,0,1,267,,2013.0,13,1,B+,6,26,15111
WH_106261,EID_56261,Rural,Mid,North,Zone 2,0,1,4,5595,Company Owned,28,0,0,1,143,35.0,,11,0,A,3,22,14082
WH_106262,EID_56262,Rural,Large,North,Zone 5,7,0,4,4073,Company Owned,39,0,0,1,91,30.0,2015.0,13,0,B,5,17,15148
WH_106263,EID_56263,Rural,Large,North,Zone 6,4,1,1,6323,Company Owned,48,0,0,1,262,34.0,,4,1,B+,2,29,4133
WH_106264,EID_56264,Rural,Small,North,Zone 6,4,0,2,5176,Rented,59,0,0,1,60,33.0,2022.0,7,0,B+,2,13,8096
WH_106265,EID_56265,Rural,Large,North,Zone 6,1,1,2,5661,Company Owned,38,0,0,0,95,22.0,,16,0,C,3,23,21077
WH_106266,EID_56266,Rural,Small,South,Zone 1,0,0,2,4864,Company Owned,32,0,0,0,80,40.0,,26,0,B+,6,31,33064
WH_106267,EID_56267,Rural,Large,North,Zone 6,0,0,4,5291,Rented,52,0,0,1,265,36.0,,24,0,C,2,6,30058
WH_106268,EID_56268,Rural,Large,North,Zone 6,0,0,3,8700,Company Owned,41,0,0,1,96,22.0,,23,0,A,4,28,31065
WH_106269,EID_56269,Urban,Mid,West,Zone 4,4,4,3,7848,Company Owned,23,0,0,1,144,36.0,1997.0,23,0,B+,6,26,26089
WH_106270,EID_56270,Rural,Small,South,Zone 1,1,3,3,5139,Company Owned,56,0,0,1,66,29.0,,15,1,C,6,31,20071
WH_106271,EID_56271,Rural,Large,West,Zone 6,8,0,3,8981,Company Owned,20,0,0,1,117,31.0,2009.0,15,0,B,4,6,19094
WH_106272,EID_56272,Rural,Large,North,Zone 6,4,0,2,4647,Company Owned,66,0,1,1,194,27.0,2010.0,15,1,A,5,28,22099
WH_106273,EID_56273,Rural,Mid,North,Zone 2,3,4,4,4536,Rented,25,0,0,0,97,21.0,2021.0,0,0,,0,22,6110
WH_106274,EID_56274,Rural,Mid,West,Zone 4,3,4,3,4531,Rented,30,0,0,0,89,23.0,,11,0,C,2,11,13073
WH_106275,EID_56275,Rural,Mid,North,Zone 2,1,1,2,4619,Rented,53,0,0,0,249,25.0,,5,0,A,2,12,6099
WH_106276,EID_56276,Rural,Mid,West,Zone 2,7,0,3,3599,Rented,25,0,0,0,249,21.0,1997.0,30,0,A,3,18,39078
WH_106277,EID_56277,Rural,Mid,West,Zone 3,6,0,4,4315,Rented,31,0,0,1,226,36.0,2004.0,23,1,A+,2,19,32147
WH_106278,EID_56278,Rural,Small,North,Zone 1,8,3,3,5166,Rented,30,1,0,1,104,35.0,2022.0,4,0,C,1,30,6077
WH_106279,EID_56279,Urban,Large,North,Zone 5,5,0,3,3374,Rented,39,0,0,1,107,37.0,2013.0,12,1,A+,1,17,17143
WH_106280,EID_56280,Rural,Large,North,Zone 6,0,0,4,7354,Company Owned,44,1,0,1,261,26.0,,10,0,A,1,28,14074
WH_106281,EID_56281,Rural,Large,West,Zone 6,0,2,3,4670,Rented,57,0,0,0,155,30.0,,15,0,A,3,6,19139
WH_106282,EID_56282,Rural,Mid,South,Zone 2,5,2,2,5262,Rented,54,1,0,1,196,36.0,2015.0,8,1,C,4,32,10059
WH_106283,EID_56283,Rural,Mid,South,Zone 3,7,0,2,4270,Company Owned,58,0,0,0,162,27.0,2018.0,13,0,A,6,19,18057
WH_106284,EID_56284,Rural,Small,North,Zone 1,1,1,4,3450,Company Owned,50,0,0,1,116,41.0,,24,0,A+,2,3,32139
WH_106285,EID_56285,Rural,Small,North,Zone 6,0,0,4,4485,Company Owned,50,0,0,0,243,25.0,,4,0,C,1,9,6117
WH_106286,EID_56286,Rural,Small,South,Zone 6,4,0,3,5649,Company Owned,30,0,0,0,125,23.0,2000.0,39,1,A+,4,9,52104
WH_106287,EID_56287,Rural,Large,North,Zone 6,0,2,3,4060,Rented,57,0,0,0,248,19.0,,20,0,A+,3,6,26108
WH_106288,EID_56288,Rural,Large,West,Zone 5,5,0,4,4051,Company Owned,20,0,0,1,236,,2005.0,22,1,B,6,14,28057
WH_106289,EID_56289,Rural,Small,North,Zone 1,6,2,1,9456,Company Owned,40,0,0,1,193,29.0,,5,0,C,3,30,7107
WH_106290,EID_56290,Rural,Large,North,Zone 6,5,1,4,5453,Rented,45,0,0,1,84,36.0,,9,0,C,4,28,12068
